I,V,T,t,incl,vel
1.958e-06,-0.3895,980.0,15.0,0.0,0.0
1.95e-06,-0.3893,980.0,15.0,0.0,0.0
1.945e-06,-0.3892,980.0,15.0,0.0,0.0
1.939e-06,-0.389,980.0,15.0,0.0,0.0
1.931e-06,-0.3888,980.0,15.0,0.0,0.0
1.926e-06,-0.3887,980.0,15.0,0.0,0.0
1.92e-06,-0.3885,980.0,15.0,0.0,0.0
1.912e-06,-0.3883,980.0,15.0,0.0,0.0
1.907e-06,-0.3882,980.0,15.0,0.0,0.0
1.902e-06,-0.388,980.0,15.0,0.0,0.0
1.894e-06,-0.3878,980.0,15.0,0.0,0.0
1.889e-06,-0.3877,980.0,15.0,0.0,0.0
1.883e-06,-0.3875,980.0,15.0,0.0,0.0
1.876e-06,-0.3873,980.0,15.0,0.0,0.0
1.87e-06,-0.3872,980.0,15.0,0.0,0.0
1.865e-06,-0.387,980.0,15.0,0.0,0.0
1.858e-06,-0.3868,980.0,15.0,0.0,0.0
1.852e-06,-0.3867,980.0,15.0,0.0,0.0
1.848e-06,-0.3865,980.0,15.0,0.0,0.0
1.84e-06,-0.3863,980.0,15.0,0.0,0.0
1.834e-06,-0.3862,980.0,15.0,0.0,0.0
1.829e-06,-0.386,980.0,15.0,0.0,0.0
1.821e-06,-0.3858,980.0,15.0,0.0,0.0
1.817e-06,-0.3857,980.0,15.0,0.0,0.0
1.812e-06,-0.3855,980.0,15.0,0.0,0.0
1.804e-06,-0.3853,980.0,15.0,0.0,0.0
1.8e-06,-0.3852,980.0,15.0,0.0,0.0
1.796e-06,-0.385,980.0,15.0,0.0,0.0
1.788e-06,-0.3848,980.0,15.0,0.0,0.0
1.783e-06,-0.3847,980.0,15.0,0.0,0.0
1.777e-06,-0.3845,980.0,15.0,0.0,0.0
1.771e-06,-0.3843,980.0,15.0,0.0,0.0
1.766e-06,-0.3842,980.0,15.0,0.0,0.0
1.761e-06,-0.384,980.0,15.0,0.0,0.0
1.754e-06,-0.3839,980.0,15.0,0.0,0.0
1.751e-06,-0.3837,980.0,15.0,0.0,0.0
1.744e-06,-0.3836,980.0,15.0,0.0,0.0
1.738e-06,-0.3834,980.0,15.0,0.0,0.0
1.733e-06,-0.3832,980.0,15.0,0.0,0.0
1.728e-06,-0.3831,980.0,15.0,0.0,0.0
1.721e-06,-0.3828,980.0,15.0,0.0,0.0
1.716e-06,-0.3827,980.0,15.0,0.0,0.0
1.712e-06,-0.3826,980.0,15.0,0.0,0.0
1.705e-06,-0.3824,980.0,15.0,0.0,0.0
1.7e-06,-0.3822,980.0,15.0,0.0,0.0
1.696e-06,-0.3821,980.0,15.0,0.0,0.0
1.688e-06,-0.3819,980.0,15.0,0.0,0.0
1.685e-06,-0.3817,980.0,15.0,0.0,0.0
1.68e-06,-0.3816,980.0,15.0,0.0,0.0
1.673e-06,-0.3814,980.0,15.0,0.0,0.0
1.669e-06,-0.3812,980.0,15.0,0.0,0.0
1.664e-06,-0.3811,980.0,15.0,0.0,0.0
1.659e-06,-0.3809,980.0,15.0,0.0,0.0
1.653e-06,-0.3807,980.0,15.0,0.0,0.0
1.649e-06,-0.3806,980.0,15.0,0.0,0.0
1.642e-06,-0.3804,980.0,15.0,0.0,0.0
1.638e-06,-0.3802,980.0,15.0,0.0,0.0
1.633e-06,-0.3801,980.0,15.0,0.0,0.0
1.627e-06,-0.3799,980.0,15.0,0.0,0.0
1.622e-06,-0.3797,980.0,15.0,0.0,0.0
1.618e-06,-0.3796,980.0,15.0,0.0,0.0
1.612e-06,-0.3794,980.0,15.0,0.0,0.0
1.608e-06,-0.3792,980.0,15.0,0.0,0.0
1.603e-06,-0.3791,980.0,15.0,0.0,0.0
1.597e-06,-0.3789,980.0,15.0,0.0,0.0
1.593e-06,-0.3787,980.0,15.0,0.0,0.0
1.589e-06,-0.3786,980.0,15.0,0.0,0.0
1.583e-06,-0.3784,980.0,15.0,0.0,0.0
1.579e-06,-0.3782,980.0,15.0,0.0,0.0
1.575e-06,-0.3781,980.0,15.0,0.0,0.0
1.568e-06,-0.3779,980.0,15.0,0.0,0.0
1.564e-06,-0.3777,980.0,15.0,0.0,0.0
1.559e-06,-0.3776,980.0,15.0,0.0,0.0
1.553e-06,-0.3774,980.0,15.0,0.0,0.0
1.55e-06,-0.3772,980.0,15.0,0.0,0.0
1.545e-06,-0.3771,980.0,15.0,0.0,0.0
1.54e-06,-0.3769,980.0,15.0,0.0,0.0
1.536e-06,-0.3767,980.0,15.0,0.0,0.0
1.531e-06,-0.3766,980.0,15.0,0.0,0.0
1.525e-06,-0.3764,980.0,15.0,0.0,0.0
1.521e-06,-0.3762,980.0,15.0,0.0,0.0
1.517e-06,-0.3761,980.0,15.0,0.0,0.0
1.511e-06,-0.3759,980.0,15.0,0.0,0.0
1.507e-06,-0.3757,980.0,15.0,0.0,0.0
1.504e-06,-0.3756,980.0,15.0,0.0,0.0
1.497e-06,-0.3754,980.0,15.0,0.0,0.0
1.494e-06,-0.3752,980.0,15.0,0.0,0.0
1.491e-06,-0.3751,980.0,15.0,0.0,0.0
1.484e-06,-0.3749,980.0,15.0,0.0,0.0
1.48e-06,-0.3747,980.0,15.0,0.0,0.0
1.477e-06,-0.3746,980.0,15.0,0.0,0.0
1.471e-06,-0.3744,980.0,15.0,0.0,0.0
1.468e-06,-0.3742,980.0,15.0,0.0,0.0
1.464e-06,-0.3741,980.0,15.0,0.0,0.0
1.458e-06,-0.3739,980.0,15.0,0.0,0.0
1.454e-06,-0.3737,980.0,15.0,0.0,0.0
1.451e-06,-0.3736,980.0,15.0,0.0,0.0
1.446e-06,-0.3734,980.0,15.0,0.0,0.0
1.442e-06,-0.3732,980.0,15.0,0.0,0.0
1.438e-06,-0.3731,980.0,15.0,0.0,0.0
1.431e-06,-0.3729,980.0,15.0,0.0,0.0
1.428e-06,-0.3727,980.0,15.0,0.0,0.0
1.425e-06,-0.3726,980.0,15.0,0.0,0.0
1.419e-06,-0.3724,980.0,15.0,0.0,0.0
1.416e-06,-0.3722,980.0,15.0,0.0,0.0
1.413e-06,-0.3721,980.0,15.0,0.0,0.0
1.406e-06,-0.3719,980.0,15.0,0.0,0.0
1.403e-06,-0.3717,980.0,15.0,0.0,0.0
1.4e-06,-0.3716,980.0,15.0,0.0,0.0
1.395e-06,-0.3714,980.0,15.0,0.0,0.0
1.391e-06,-0.3712,980.0,15.0,0.0,0.0
1.388e-06,-0.3711,980.0,15.0,0.0,0.0
1.382e-06,-0.3709,980.0,15.0,0.0,0.0
1.379e-06,-0.3707,980.0,15.0,0.0,0.0
1.376e-06,-0.3706,980.0,15.0,0.0,0.0
1.37e-06,-0.3704,980.0,15.0,0.0,0.0
1.367e-06,-0.3702,980.0,15.0,0.0,0.0
1.363e-06,-0.3701,980.0,15.0,0.0,0.0
1.358e-06,-0.3699,980.0,15.0,0.0,0.0
1.354e-06,-0.3697,980.0,15.0,0.0,0.0
1.35e-06,-0.3696,980.0,15.0,0.0,0.0
1.346e-06,-0.3694,980.0,15.0,0.0,0.0
1.343e-06,-0.3692,980.0,15.0,0.0,0.0
1.339e-06,-0.3691,980.0,15.0,0.0,0.0
1.334e-06,-0.3689,980.0,15.0,0.0,0.0
1.33e-06,-0.3687,980.0,15.0,0.0,0.0
1.327e-06,-0.3686,980.0,15.0,0.0,0.0
1.322e-06,-0.3684,980.0,15.0,0.0,0.0
1.319e-06,-0.3682,980.0,15.0,0.0,0.0
1.316e-06,-0.3681,980.0,15.0,0.0,0.0
1.31e-06,-0.3679,980.0,15.0,0.0,0.0
1.307e-06,-0.3677,980.0,15.0,0.0,0.0
1.304e-06,-0.3676,980.0,15.0,0.0,0.0
1.299e-06,-0.3674,980.0,15.0,0.0,0.0
1.296e-06,-0.3672,980.0,15.0,0.0,0.0
1.292e-06,-0.3671,980.0,15.0,0.0,0.0
1.288e-06,-0.3669,980.0,15.0,0.0,0.0
1.284e-06,-0.3667,980.0,15.0,0.0,0.0
1.281e-06,-0.3666,980.0,15.0,0.0,0.0
1.276e-06,-0.3664,980.0,15.0,0.0,0.0
1.272e-06,-0.3662,980.0,15.0,0.0,0.0
1.27e-06,-0.3661,980.0,15.0,0.0,0.0
1.265e-06,-0.3659,980.0,15.0,0.0,0.0
1.262e-06,-0.3657,980.0,15.0,0.0,0.0
1.259e-06,-0.3656,980.0,15.0,0.0,0.0
1.254e-06,-0.3654,980.0,15.0,0.0,0.0
1.251e-06,-0.3652,980.0,15.0,0.0,0.0
1.248e-06,-0.3651,980.0,15.0,0.0,0.0
1.243e-06,-0.3649,980.0,15.0,0.0,0.0
1.24e-06,-0.3647,980.0,15.0,0.0,0.0
1.236e-06,-0.3645,980.0,15.0,0.0,0.0
1.233e-06,-0.3644,980.0,15.0,0.0,0.0
1.229e-06,-0.3642,980.0,15.0,0.0,0.0
1.224e-06,-0.364,980.0,15.0,0.0,0.0
1.221e-06,-0.3639,980.0,15.0,0.0,0.0
1.218e-06,-0.3637,980.0,15.0,0.0,0.0
1.213e-06,-0.3635,980.0,15.0,0.0,0.0
1.21e-06,-0.3634,980.0,15.0,0.0,0.0
1.207e-06,-0.3632,980.0,15.0,0.0,0.0
1.202e-06,-0.363,980.0,15.0,0.0,0.0
1.2e-06,-0.3629,980.0,15.0,0.0,0.0
1.196e-06,-0.3627,980.0,15.0,0.0,0.0
1.192e-06,-0.3625,980.0,15.0,0.0,0.0
1.189e-06,-0.3624,980.0,15.0,0.0,0.0
1.187e-06,-0.3622,980.0,15.0,0.0,0.0
1.182e-06,-0.362,980.0,15.0,0.0,0.0
1.179e-06,-0.3619,980.0,15.0,0.0,0.0
1.176e-06,-0.3617,980.0,15.0,0.0,0.0
1.171e-06,-0.3615,980.0,15.0,0.0,0.0
1.169e-06,-0.3614,980.0,15.0,0.0,0.0
1.165e-06,-0.3612,980.0,15.0,0.0,0.0
1.161e-06,-0.361,980.0,15.0,0.0,0.0
1.159e-06,-0.3609,980.0,15.0,0.0,0.0
1.156e-06,-0.3607,980.0,15.0,0.0,0.0
1.152e-06,-0.3605,980.0,15.0,0.0,0.0
1.149e-06,-0.3604,980.0,15.0,0.0,0.0
1.146e-06,-0.3602,980.0,15.0,0.0,0.0
1.141e-06,-0.36,980.0,15.0,0.0,0.0
1.139e-06,-0.3599,980.0,15.0,0.0,0.0
1.136e-06,-0.3597,980.0,15.0,0.0,0.0
1.132e-06,-0.3595,980.0,15.0,0.0,0.0
1.129e-06,-0.3594,980.0,15.0,0.0,0.0
1.127e-06,-0.3592,980.0,15.0,0.0,0.0
1.122e-06,-0.359,980.0,15.0,0.0,0.0
1.119e-06,-0.3589,980.0,15.0,0.0,0.0
1.116e-06,-0.3587,980.0,15.0,0.0,0.0
1.112e-06,-0.3585,980.0,15.0,0.0,0.0
1.11e-06,-0.3584,980.0,15.0,0.0,0.0
1.107e-06,-0.3582,980.0,15.0,0.0,0.0
1.102e-06,-0.358,980.0,15.0,0.0,0.0
1.1e-06,-0.3579,980.0,15.0,0.0,0.0
1.098e-06,-0.3577,980.0,15.0,0.0,0.0
1.093e-06,-0.3576,980.0,15.0,0.0,0.0
1.091e-06,-0.3574,980.0,15.0,0.0,0.0
1.088e-06,-0.3572,980.0,15.0,0.0,0.0
1.084e-06,-0.357,980.0,15.0,0.0,0.0
1.081e-06,-0.3569,980.0,15.0,0.0,0.0
1.079e-06,-0.3567,980.0,15.0,0.0,0.0
1.074e-06,-0.3565,980.0,15.0,0.0,0.0
1.072e-06,-0.3564,980.0,15.0,0.0,0.0
1.069e-06,-0.3562,980.0,15.0,0.0,0.0
1.065e-06,-0.356,980.0,15.0,0.0,0.0
1.063e-06,-0.3559,980.0,15.0,0.0,0.0
1.06e-06,-0.3557,980.0,15.0,0.0,0.0
1.056e-06,-0.3555,980.0,15.0,0.0,0.0
1.055e-06,-0.3554,980.0,15.0,0.0,0.0
1.051e-06,-0.3552,980.0,15.0,0.0,0.0
1.047e-06,-0.355,980.0,15.0,0.0,0.0
1.045e-06,-0.3549,980.0,15.0,0.0,0.0
1.043e-06,-0.3547,980.0,15.0,0.0,0.0
1.039e-06,-0.3545,980.0,15.0,0.0,0.0
1.037e-06,-0.3544,980.0,15.0,0.0,0.0
1.034e-06,-0.3543,980.0,15.0,0.0,0.0
1.031e-06,-0.3541,980.0,15.0,0.0,0.0
1.028e-06,-0.3539,980.0,15.0,0.0,0.0
1.025e-06,-0.3538,980.0,15.0,0.0,0.0
1.021e-06,-0.3535,980.0,15.0,0.0,0.0
1.019e-06,-0.3534,980.0,15.0,0.0,0.0
1.016e-06,-0.3533,980.0,15.0,0.0,0.0
1.013e-06,-0.353,980.0,15.0,0.0,0.0
1.01e-06,-0.3529,980.0,15.0,0.0,0.0
1.008e-06,-0.3528,980.0,15.0,0.0,0.0
1.011e-06,-0.3526,980.0,15.0,0.0,0.0
1.007e-06,-0.3524,980.0,15.0,0.0,0.0
1.004e-06,-0.3523,980.0,15.0,0.0,0.0
1e-06,-0.3521,980.0,15.0,0.0,0.0
9.97e-07,-0.3519,980.0,15.0,0.0,0.0
9.952e-07,-0.3518,980.0,15.0,0.0,0.0
9.905e-07,-0.3516,980.0,15.0,0.0,0.0
9.889e-07,-0.3514,980.0,15.0,0.0,0.0
9.869e-07,-0.3513,980.0,15.0,0.0,0.0
9.834e-07,-0.3511,980.0,15.0,0.0,0.0
9.809e-07,-0.3509,980.0,15.0,0.0,0.0
9.787e-07,-0.3508,980.0,15.0,0.0,0.0
9.748e-07,-0.3506,980.0,15.0,0.0,0.0
9.727e-07,-0.3504,980.0,15.0,0.0,0.0
9.704e-07,-0.3503,980.0,15.0,0.0,0.0
9.672e-07,-0.3501,980.0,15.0,0.0,0.0
9.652e-07,-0.3499,980.0,15.0,0.0,0.0
9.633e-07,-0.3498,980.0,15.0,0.0,0.0
9.597e-07,-0.3496,980.0,15.0,0.0,0.0
9.573e-07,-0.3494,980.0,15.0,0.0,0.0
9.558e-07,-0.3493,980.0,15.0,0.0,0.0
9.526e-07,-0.3491,980.0,15.0,0.0,0.0
9.503e-07,-0.3489,980.0,15.0,0.0,0.0
9.487e-07,-0.3488,980.0,15.0,0.0,0.0
9.447e-07,-0.3486,980.0,15.0,0.0,0.0
9.425e-07,-0.3484,980.0,15.0,0.0,0.0
9.412e-07,-0.3483,980.0,15.0,0.0,0.0
9.379e-07,-0.3481,980.0,15.0,0.0,0.0
9.36e-07,-0.3479,980.0,15.0,0.0,0.0
9.344e-07,-0.3478,980.0,15.0,0.0,0.0
9.308e-07,-0.3476,980.0,15.0,0.0,0.0
9.296e-07,-0.3474,980.0,15.0,0.0,0.0
9.274e-07,-0.3473,980.0,15.0,0.0,0.0
9.236e-07,-0.3471,980.0,15.0,0.0,0.0
9.218e-07,-0.3469,980.0,15.0,0.0,0.0
9.197e-07,-0.3468,980.0,15.0,0.0,0.0
9.17e-07,-0.3466,980.0,15.0,0.0,0.0
9.158e-07,-0.3464,980.0,15.0,0.0,0.0
9.138e-07,-0.3463,980.0,15.0,0.0,0.0
9.106e-07,-0.3461,980.0,15.0,0.0,0.0
9.096e-07,-0.3459,980.0,15.0,0.0,0.0
9.068e-07,-0.3458,980.0,15.0,0.0,0.0
9.044e-07,-0.3456,980.0,15.0,0.0,0.0
9.029e-07,-0.3454,980.0,15.0,0.0,0.0
9.019e-07,-0.3452,980.0,15.0,0.0,0.0
8.975e-07,-0.345,980.0,15.0,0.0,0.0
8.963e-07,-0.3449,980.0,15.0,0.0,0.0
8.954e-07,-0.3448,980.0,15.0,0.0,0.0
8.921e-07,-0.3445,980.0,15.0,0.0,0.0
8.903e-07,-0.3444,980.0,15.0,0.0,0.0
8.883e-07,-0.3443,980.0,15.0,0.0,0.0
8.863e-07,-0.344,980.0,15.0,0.0,0.0
8.848e-07,-0.3439,980.0,15.0,0.0,0.0
8.834e-07,-0.3437,980.0,15.0,0.0,0.0
8.805e-07,-0.3436,980.0,15.0,0.0,0.0
8.796e-07,-0.3434,980.0,15.0,0.0,0.0
8.775e-07,-0.3432,980.0,15.0,0.0,0.0
8.75e-07,-0.3431,980.0,15.0,0.0,0.0
8.732e-07,-0.3429,980.0,15.0,0.0,0.0
8.72e-07,-0.3428,980.0,15.0,0.0,0.0
8.694e-07,-0.3425,980.0,15.0,0.0,0.0
8.675e-07,-0.3424,980.0,15.0,0.0,0.0
8.663e-07,-0.3422,980.0,15.0,0.0,0.0
8.635e-07,-0.342,980.0,15.0,0.0,0.0
8.621e-07,-0.3419,980.0,15.0,0.0,0.0
8.607e-07,-0.3417,980.0,15.0,0.0,0.0
8.583e-07,-0.3416,980.0,15.0,0.0,0.0
8.581e-07,-0.3414,980.0,15.0,0.0,0.0
8.559e-07,-0.3412,980.0,15.0,0.0,0.0
8.533e-07,-0.341,980.0,15.0,0.0,0.0
8.519e-07,-0.3409,980.0,15.0,0.0,0.0
8.514e-07,-0.3408,980.0,15.0,0.0,0.0
8.481e-07,-0.3406,980.0,15.0,0.0,0.0
8.47e-07,-0.3404,980.0,15.0,0.0,0.0
8.457e-07,-0.3403,980.0,15.0,0.0,0.0
8.43e-07,-0.3401,980.0,15.0,0.0,0.0
8.423e-07,-0.3399,980.0,15.0,0.0,0.0
8.409e-07,-0.3398,980.0,15.0,0.0,0.0
8.386e-07,-0.3396,980.0,15.0,0.0,0.0
8.37e-07,-0.3394,980.0,15.0,0.0,0.0
8.36e-07,-0.3393,980.0,15.0,0.0,0.0
8.338e-07,-0.3391,980.0,15.0,0.0,0.0
8.327e-07,-0.3389,980.0,15.0,0.0,0.0
8.32e-07,-0.3388,980.0,15.0,0.0,0.0
8.287e-07,-0.3386,980.0,15.0,0.0,0.0
8.279e-07,-0.3384,980.0,15.0,0.0,0.0
8.272e-07,-0.3383,980.0,15.0,0.0,0.0
8.248e-07,-0.338,980.0,15.0,0.0,0.0
8.234e-07,-0.3379,980.0,15.0,0.0,0.0
8.222e-07,-0.3378,980.0,15.0,0.0,0.0
8.194e-07,-0.3376,980.0,15.0,0.0,0.0
8.184e-07,-0.3374,980.0,15.0,0.0,0.0
8.17e-07,-0.3373,980.0,15.0,0.0,0.0
8.151e-07,-0.3371,980.0,15.0,0.0,0.0
8.137e-07,-0.3369,980.0,15.0,0.0,0.0
8.125e-07,-0.3368,980.0,15.0,0.0,0.0
8.103e-07,-0.3366,980.0,15.0,0.0,0.0
8.093e-07,-0.3364,980.0,15.0,0.0,0.0
8.077e-07,-0.3362,980.0,15.0,0.0,0.0
8.065e-07,-0.3361,980.0,15.0,0.0,0.0
8.05e-07,-0.3359,980.0,15.0,0.0,0.0
8.039e-07,-0.3358,980.0,15.0,0.0,0.0
8.016e-07,-0.3356,980.0,15.0,0.0,0.0
8.008e-07,-0.3354,980.0,15.0,0.0,0.0
7.997e-07,-0.3353,980.0,15.0,0.0,0.0
7.974e-07,-0.3351,980.0,15.0,0.0,0.0
7.97e-07,-0.3349,980.0,15.0,0.0,0.0
7.964e-07,-0.3348,980.0,15.0,0.0,0.0
7.935e-07,-0.3346,980.0,15.0,0.0,0.0
7.923e-07,-0.3344,980.0,15.0,0.0,0.0
7.917e-07,-0.3343,980.0,15.0,0.0,0.0
7.895e-07,-0.3341,980.0,15.0,0.0,0.0
7.882e-07,-0.3339,980.0,15.0,0.0,0.0
7.873e-07,-0.3338,980.0,15.0,0.0,0.0
7.854e-07,-0.3336,980.0,15.0,0.0,0.0
7.843e-07,-0.3334,980.0,15.0,0.0,0.0
7.828e-07,-0.3333,980.0,15.0,0.0,0.0
7.805e-07,-0.3331,980.0,15.0,0.0,0.0
7.801e-07,-0.3329,980.0,15.0,0.0,0.0
7.786e-07,-0.3328,980.0,15.0,0.0,0.0
7.769e-07,-0.3326,980.0,15.0,0.0,0.0
7.758e-07,-0.3324,980.0,15.0,0.0,0.0
7.75e-07,-0.3323,980.0,15.0,0.0,0.0
7.734e-07,-0.3321,980.0,15.0,0.0,0.0
7.728e-07,-0.3319,980.0,15.0,0.0,0.0
7.72e-07,-0.3318,980.0,15.0,0.0,0.0
7.688e-07,-0.3316,980.0,15.0,0.0,0.0
7.683e-07,-0.3314,980.0,15.0,0.0,0.0
7.672e-07,-0.3313,980.0,15.0,0.0,0.0
7.648e-07,-0.3311,980.0,15.0,0.0,0.0
7.636e-07,-0.3309,980.0,15.0,0.0,0.0
7.626e-07,-0.3308,980.0,15.0,0.0,0.0
7.617e-07,-0.3306,980.0,15.0,0.0,0.0
7.609e-07,-0.3304,980.0,15.0,0.0,0.0
7.588e-07,-0.3303,980.0,15.0,0.0,0.0
7.571e-07,-0.3301,980.0,15.0,0.0,0.0
7.564e-07,-0.3299,980.0,15.0,0.0,0.0
7.551e-07,-0.3298,980.0,15.0,0.0,0.0
7.528e-07,-0.3296,980.0,15.0,0.0,0.0
7.522e-07,-0.3294,980.0,15.0,0.0,0.0
7.51e-07,-0.3293,980.0,15.0,0.0,0.0
7.492e-07,-0.3291,980.0,15.0,0.0,0.0
7.486e-07,-0.3289,980.0,15.0,0.0,0.0
7.478e-07,-0.3288,980.0,15.0,0.0,0.0
7.453e-07,-0.3286,980.0,15.0,0.0,0.0
7.449e-07,-0.3284,980.0,15.0,0.0,0.0
7.438e-07,-0.3283,980.0,15.0,0.0,0.0
7.413e-07,-0.3281,980.0,15.0,0.0,0.0
7.401e-07,-0.3279,980.0,15.0,0.0,0.0
7.389e-07,-0.3278,980.0,15.0,0.0,0.0
7.373e-07,-0.3276,980.0,15.0,0.0,0.0
7.362e-07,-0.3274,980.0,15.0,0.0,0.0
7.359e-07,-0.3273,980.0,15.0,0.0,0.0
7.335e-07,-0.3271,980.0,15.0,0.0,0.0
7.33e-07,-0.3269,980.0,15.0,0.0,0.0
7.322e-07,-0.3268,980.0,15.0,0.0,0.0
7.297e-07,-0.3266,980.0,15.0,0.0,0.0
7.284e-07,-0.3264,980.0,15.0,0.0,0.0
7.28e-07,-0.3263,980.0,15.0,0.0,0.0
7.257e-07,-0.3261,980.0,15.0,0.0,0.0
7.252e-07,-0.3259,980.0,15.0,0.0,0.0
7.236e-07,-0.3258,980.0,15.0,0.0,0.0
7.222e-07,-0.3256,980.0,15.0,0.0,0.0
7.212e-07,-0.3254,980.0,15.0,0.0,0.0
7.202e-07,-0.3253,980.0,15.0,0.0,0.0
7.179e-07,-0.3251,980.0,15.0,0.0,0.0
7.17e-07,-0.3249,980.0,15.0,0.0,0.0
7.166e-07,-0.3248,980.0,15.0,0.0,0.0
7.136e-07,-0.3246,980.0,15.0,0.0,0.0
7.131e-07,-0.3244,980.0,15.0,0.0,0.0
7.124e-07,-0.3243,980.0,15.0,0.0,0.0
7.101e-07,-0.3241,980.0,15.0,0.0,0.0
7.097e-07,-0.3239,980.0,15.0,0.0,0.0
7.088e-07,-0.3238,980.0,15.0,0.0,0.0
7.064e-07,-0.3236,980.0,15.0,0.0,0.0
7.055e-07,-0.3234,980.0,15.0,0.0,0.0
7.043e-07,-0.3233,980.0,15.0,0.0,0.0
7.025e-07,-0.3231,980.0,15.0,0.0,0.0
7.011e-07,-0.3229,980.0,15.0,0.0,0.0
7.008e-07,-0.3228,980.0,15.0,0.0,0.0
6.988e-07,-0.3226,980.0,15.0,0.0,0.0
6.98e-07,-0.3224,980.0,15.0,0.0,0.0
6.972e-07,-0.3223,980.0,15.0,0.0,0.0
6.949e-07,-0.3221,980.0,15.0,0.0,0.0
6.934e-07,-0.3219,980.0,15.0,0.0,0.0
6.93e-07,-0.3218,980.0,15.0,0.0,0.0
6.912e-07,-0.3216,980.0,15.0,0.0,0.0
6.9e-07,-0.3214,980.0,15.0,0.0,0.0
6.894e-07,-0.3213,980.0,15.0,0.0,0.0
6.868e-07,-0.3211,980.0,15.0,0.0,0.0
6.865e-07,-0.3209,980.0,15.0,0.0,0.0
6.853e-07,-0.3208,980.0,15.0,0.0,0.0
6.836e-07,-0.3206,980.0,15.0,0.0,0.0
6.827e-07,-0.3204,980.0,15.0,0.0,0.0
6.817e-07,-0.3203,980.0,15.0,0.0,0.0
6.795e-07,-0.3201,980.0,15.0,0.0,0.0
6.785e-07,-0.3199,980.0,15.0,0.0,0.0
6.777e-07,-0.3198,980.0,15.0,0.0,0.0
6.756e-07,-0.3196,980.0,15.0,0.0,0.0
6.748e-07,-0.3194,980.0,15.0,0.0,0.0
6.74e-07,-0.3193,980.0,15.0,0.0,0.0
6.721e-07,-0.3191,980.0,15.0,0.0,0.0
6.716e-07,-0.3189,980.0,15.0,0.0,0.0
6.71e-07,-0.3188,980.0,15.0,0.0,0.0
6.68e-07,-0.3186,980.0,15.0,0.0,0.0
6.675e-07,-0.3184,980.0,15.0,0.0,0.0
6.668e-07,-0.3183,980.0,15.0,0.0,0.0
6.646e-07,-0.3181,980.0,15.0,0.0,0.0
6.635e-07,-0.3179,980.0,15.0,0.0,0.0
6.627e-07,-0.3178,980.0,15.0,0.0,0.0
6.605e-07,-0.3176,980.0,15.0,0.0,0.0
6.598e-07,-0.3174,980.0,15.0,0.0,0.0
6.581e-07,-0.3173,980.0,15.0,0.0,0.0
6.567e-07,-0.3171,980.0,15.0,0.0,0.0
6.556e-07,-0.3169,980.0,15.0,0.0,0.0
6.55e-07,-0.3168,980.0,15.0,0.0,0.0
6.53e-07,-0.3166,980.0,15.0,0.0,0.0
6.522e-07,-0.3164,980.0,15.0,0.0,0.0
6.51e-07,-0.3163,980.0,15.0,0.0,0.0
6.494e-07,-0.3161,980.0,15.0,0.0,0.0
6.481e-07,-0.3159,980.0,15.0,0.0,0.0
6.477e-07,-0.3158,980.0,15.0,0.0,0.0
6.459e-07,-0.3156,980.0,15.0,0.0,0.0
6.445e-07,-0.3154,980.0,15.0,0.0,0.0
6.436e-07,-0.3153,980.0,15.0,0.0,0.0
6.415e-07,-0.3151,980.0,15.0,0.0,0.0
6.401e-07,-0.3149,980.0,15.0,0.0,0.0
6.398e-07,-0.3148,980.0,15.0,0.0,0.0
6.376e-07,-0.3146,980.0,15.0,0.0,0.0
6.376e-07,-0.3144,980.0,15.0,0.0,0.0
6.363e-07,-0.3143,980.0,15.0,0.0,0.0
6.346e-07,-0.3141,980.0,15.0,0.0,0.0
6.327e-07,-0.3139,980.0,15.0,0.0,0.0
6.325e-07,-0.3138,980.0,15.0,0.0,0.0
6.3e-07,-0.3136,980.0,15.0,0.0,0.0
6.283e-07,-0.3134,980.0,15.0,0.0,0.0
6.283e-07,-0.3133,980.0,15.0,0.0,0.0
6.26e-07,-0.3131,980.0,15.0,0.0,0.0
6.252e-07,-0.3129,980.0,15.0,0.0,0.0
6.25e-07,-0.3128,980.0,15.0,0.0,0.0
6.232e-07,-0.3126,980.0,15.0,0.0,0.0
6.22e-07,-0.3124,980.0,15.0,0.0,0.0
6.21e-07,-0.3123,980.0,15.0,0.0,0.0
6.19e-07,-0.3121,980.0,15.0,0.0,0.0
6.175e-07,-0.3119,980.0,15.0,0.0,0.0
6.17e-07,-0.3118,980.0,15.0,0.0,0.0
6.147e-07,-0.3116,980.0,15.0,0.0,0.0
6.137e-07,-0.3114,980.0,15.0,0.0,0.0
6.124e-07,-0.3113,980.0,15.0,0.0,0.0
6.112e-07,-0.3111,980.0,15.0,0.0,0.0
6.101e-07,-0.3109,980.0,15.0,0.0,0.0
6.09e-07,-0.3108,980.0,15.0,0.0,0.0
6.065e-07,-0.3106,980.0,15.0,0.0,0.0
6.06e-07,-0.3104,980.0,15.0,0.0,0.0
6.051e-07,-0.3103,980.0,15.0,0.0,0.0
6.032e-07,-0.3101,980.0,15.0,0.0,0.0
6.023e-07,-0.3099,980.0,15.0,0.0,0.0
6.014e-07,-0.3098,980.0,15.0,0.0,0.0
5.994e-07,-0.3096,980.0,15.0,0.0,0.0
5.989e-07,-0.3094,980.0,15.0,0.0,0.0
5.981e-07,-0.3093,980.0,15.0,0.0,0.0
